,title,sentiment
879,28 january 2011 finnish technology center operator technopolis oyj hel tps1v said today it will invest eur22 .5 m in the construction of the second phase of an office facility in tampere .,1
1907,"cramo plc is a service company specialising in construction machinery and equipment rental and rental related service , a well a rental and sale of modular space .",1
1613,cash flow from operating activity before investment wa eur 7.6 million eur 2.5 million .,1
1846,"the change in holding in accordance with chapter 2 , section 9 of the finnish security market act is described below .",1
408,finland s dominating rail company vr is planning to set the infected passenger for long distance trip in a separate carriage .,1
2645,"the company said that paper demand increased in all of it main market , including of publication paper , and that it increased average paper price by 4 percent compared with last year .",2
1192,the delivery are scheduled for the summer and autumn of 2008 .,1
1745,zao yit moskovia build housing in moscow and it surrounding city .,1
1538,"when cruising , the rev fall a le engine output is required .",1
1934,"in his current position , manty ha worked since 1996 .",1
2111,"in addition , kone signed a two year maintenance contract for the escalator .",2
2092,"beijing xfn asia hong kong listed standard chartered bank said it ha signed a china mobile phone dealer financing agreement with nokia , making it the first foreign bank to offer financing to the country s small and medium enterprise lr",2
1845,"the total scholarship amount wa 40,000 euro and the recipient were chosen on the recommendation of fine art university and sport association .",1
2177,service supplier efore plc to streamline operation in finland and the u finnish electronic system and service supplier efore plc omx helsinki efo1v said on tuesday 3 february that it ha initiated statutory negotiation regarding a streamlining of it operation in finland .,2
1411,"in august , latvijas finieris ordered all production line for a new green veneer mill to be built in ukmerge , lithuania .",1
1161,panostaja is a financially secure finnish multi field corporation that creates healthy company and company entity .,1
29,"cargo traffic fell 1 % year on year to 8,561 tonne in september 2009 .",0
1897,"if needed , she provides also further information on ferry connection and hotel .",1
2570,"this is a repeat order to follow successfully installed 159 elevator in the same delhi metro system , kone spokeswoman told thomson financial news .",2
2688,"finnair plc carried a record 8.8 million passenger in 2006 , an increase of 3.5 percent on the previous year , the finnish national carrier reported tuesday .",2
495,the purchase price wa not disclosed .,1
1665,"tulikivi manufacture heat retaining , soapstone and ceramic fireplace , a well a natural stone product and utility ceramic .",1
964,pulp and paper industry are growing in country like china and russia .,1
188,operating profit decreased to eur 16mn from eur 21.1 mn in 2008 .,0
170,viking line ha canceled some service .,0
2007,nokia is requesting that the company stop making and selling the mobile phone and pay monetary damage and cost .,1
43,bosse added that trygvesta doe not have the financial strength to acquire the entire unit .,0
87,chief executive officer olli pekka kallasvuo s change on tuesday mark the third time in nine month the company ha reshuffled executive and operation a nokia loses ground to apple s iphone and rim s blackberry .,0
581,the company specialises in temporary electrification and heating at construction site .,1
748,"goodwill and other intangible asset account for some 2.0 mln euro $ 2.6 mln of the purchase price , 20 pct of which payable in aspo share .",1
282,"upm kymmene corp. , the world s largest maker of magazine paper , on tuesday reported a 19 percent profit drop a lower paper price , higher cost and a strong euro hurt revenue .",0
354,"loss after financial item totalled eur 9.7 mn , compared to a profit of eur 1.3 mn in the corresponding period in 2008 .",0
460,"olvi s target is to strengthen it market share in soft drink , mineral water , cider , long drink , and energy drink .",1
1356,related link flexiblebaseloadoperation thewartsila32generating set gasconversions this is the shorter of two version of this press release .,1
1116,airbus will attempt to evacuate up to 873 people within 90 second .,1
1547,"in addition , yit ha reserved epi russia the right to expand the logistics center by about 100,000 m2 .",1
1948,"according to preliminary information by the finnish forest industry federation , import of roundwood to finland increased to about 20 million m3 in 2005 , representing an increase of 15 % from 2004 .",1
2371,the acquisition is expected to improve access to chrome ore resource in turkey .,2
149,"the international electronic industry company elcoteq ha laid off ten of employee from it tallinn facility contrary to earlier layoff the company contracted the rank of it office worker , the daily postimees reported .",0
937,gearing wa 43 % compared to 67 % in 2004 .,1
1677,"if honkarakenne start production there , it will need a partner for sawmill operation .",1
2310,"finnish flexible packaging manufacturer suominen corporation report net sale of eur 54.5 mn in the first quarter of 2008 , compared with eur 54.3 mn a year earlier .",2
1337,the combined value of the order is almost eur 3mn .,1
2030,poyry s net sale in 2007 amounted to about eur 720 million and it employ 7400 expert .,1
1001,"finland s technopolis is planning to bring the first section of a technopark on stream in st. petersburg at the end of 2008 , kari mikkonen , vice president of technopolis , told reporter in helsinki .",1
