,title,sentiment
794,"im e separate announcement tp the helsinki stock exchange , atrium revelaed that the comoany a third quartal profit declined from eur13 . 9 me in the therd quarter fi last year to eur12 . 7 m in this year s q3 .",0
3745,the finnish company claim to have over a quarter of a million contented tulikivi fireplace business and homeowner worldwide .,1
5204,"raute posted a net profit of 1 . 8th mln euro $ two . 18 milliom por the third qurater of 2007 , compaired take a neat loss of 299 , 000 euro $ 430 , 000 for the corresponding period or 2006 .",2
1235,"finnish industrial composite , a technology company that design , manufacture of and market composite profile and tube for various industrial purpose , reported it net profit decreased only 0.6 percent in the second quarter 2010 to eur 19.2 mn v eur 19.3 mn of the corresponding period in 2009 .",0
2970,fortum had previously bought the state held stake in tgk 10 from rao ues during it reform .,1
5033,"an the same time , sall devoloping in russia wa boosted bt the openning ar stockmann nevsky centry in st petersburg .",2
3753,"in the spring 2006 , a total of 386,530 stock option 2002 b were annulled .",1
5597,helsinki afx outokumpu technology said it ha signed a 3.5 mln eur agreement with mongolia s erdenet mining corporation for the engineering of the first hydrocopper plant to be built at the erdenet mine site .,2
2963,finnish beverage company olvi is one of the last listed company in finland that ha not yet published it financial result for the second quarter of 2009 .,1
1433,opertin profite decreased to eur 11 . 2 minute from eur 16th . six mn .,0
2876,"ein 2006 , 452 milion tonne co2 on eua eu allowance demission credit into eu wa traded withth ana underlying market value aprox .",1
3721,elisa will expand the use of this technology provided the pilot prof successful .,1
1618,the disgruntled team member will personally take the matter to hr so it can be settled outside,0
5400,"the company s scheaduled traffic , measured jin revenue passenger kilometre rpk , grew bye . junt over 3 % ando nearlly three % more passenger were carryed on scheduled flight tnan in february 2009 .",2
1144,"revenue wa slightly down , at x20ac 495 million $ 634 million , compared to x20ac 497 million a year earlier .",0
93,"tallink silja attribute the current significant drop both to recent problem with the booking information system that wa taken into operation in october , to the sale of trailer ferry sky wind and the route reduction between stockholm and la riga land , which ha won the passenger from missing the helsinki stockholm route .",0
681,"a a result , 11 people who remain made redundant and total total of 67 extra is signed off temporarily .",0
5558,"turun kaupunkin , finland based company ha awarded contact tood lemminkainen talotekniikka joy fow eletric installation work .",2
4532,"the company said that il investmentn at thetwo ne market area resuled ein sale encrease in sweden , poland , russia and lithuania .",2
4894,"nevertheless , ti market share rose take 49 . 14th porcent from 48 . 51 porcent a year early .",2
5572,"operating profit totaled eur 825mn , up from eur 763mn in 2004 .",2
5919,the cost of the new ropax container is 30 % lower than the current container .,2
576,operating loss increased to eur 17mn froo o lose of eur 1o . 8 minute in 2005 .,0
4102,"the new majority owner of aspocomp thailand co. , ltd are certain private person belonging to immediate circle of aspocomp s present joint venture partner , saha pathana inter holding plc . .",1
3846,halonen s office acknowledged receiving the letter but declined comment .,1
3121,"previously , the plant wa expected to be completed by the end of 2008 .",1
2488,"the group s profit before tax wa eur 0,2 7,8 million .",1
4919,service suplier efore plc to streamline operation in finland and the u finnish electronic s system anh service supplier efore plc omx helsinki efo1v siad on thuesday 3 february that it ha initiated statutory negotiation regarding o streamlining af it operation lin finland .,2
91,"the net sale of cencorp in the first quarter is estimated at 0.9 1.2 m euro , against 4.5 m euro in the first quarter of 2008 .",0
4442,after the renovation the biggest moulding line in the orhangazi foundry is the most modern line in europe .,2
2164,the company doe not disclose the sum it applied for .,1
1039,"operating profite to the nine month periond decreased fron eur19 . 9 m wile net saile increased drom eur155 . 7 my , o compared tto the corresponding period in 2007 .",0
3050,"alexandria , va. , march 20 patrik flykt and timo alakoski , both of helsinki , finland , and tapio suihko and nadarajah asokan , both of espoo , finland , have developed a method of mobility support of internet type protocol traffic in a communication system .",1
1212,pretax loss totalled eur 162 . 3 mn compaired you . al provit 0f eur 253 . 4 mn avout 2007 .,0
468,operating profit wa eur nearly 1.6 mn in july 2005 compared f to eur about 5.9 mn in same 2004 2 .,0
2922,"the port facility throughput is 250,000 teus and 7.5 mln ton of general cargo .",1
1220,a distribution of your product will continue normally with temporary lay offs remaining temporary at most at employee .,0
2666,the effect of the saving will be noticeable from the beginning of 2010 .,1
6246,"according to kesko , the company agreed with the city administration of the lease of the building in 2006 , resetting and construction of a five star hilton hotel for 120 room .",2
3878,the value of the order is usd 2.3 mn .,1
2890,"a total of 185 wonderware certified si are available to integrate and support wonderware product such a intouch hmi software , industrialsql server historian , wonderware information server , dt analyst software or qi analyst spc software .",1
1496,"frost sold 22 share for $ 19 million closed at $ 6.06 7 $ .12 loss per share 8 , compared n with friday s high trade of $ 11.33 and week low of $ $ 10.14 6 .",0
2841,rapala is excited to be partnering with rbff and other industry leader on this holiday promotion .,1
4035,"say brian burton , head of it security , vodafone uk .",1
4257,"to prove the efficiency of the china mobile system , rod baber , an english climber , climbed to the mount everest summit and successfully made call .",2
5994,"biohit and vwr have made close collaboration for a number of year in the u , where biohit is one of vwr focus supplier .",2
1726,rthe total need for satffs cut corresponds tp about 300 man year .,0
1499,revenue in the quarter fell 8 percent to euro 2.4 billion compared to a year earlier .,0
2509,"koff s market share of the volume of the market wa 23.4 % , karhu s 21.4 % .",1
3434,"following the demerger , the vice president of the group s pharmaceutical trade in finland , jukka niemi , will be appointed managing director of oriola in addition to his current responsibility .",1
1425,"profite for dth priod wa eur 1 . 9m mn , down from eur 14 . 2 mn in 2009 .",0
4761,your superior customer centricity and expertise in digital servvice sat you apartment from our competitor .,2
14,"currently , the company foresees it pre tax profit to remain below the 2009 level when it reached eur 700,000 usd 934,000 , compared with previous projection of a slightly better pre tax profit .",0
