,title,sentiment
5400,1 february 2011 finnish textile and clothing company marimekko oyj hel mmo1v said today it preliminary operating profit grew to .2 m in 2010 from eur6 .3 m in 2009 .,2
1144,"revenue wa slightly down , at x20ac 495 million $ 634 million , compared to x20ac 497 million a year earlier .",0
93,"most of the permanent layoff class will be in the plywood and sawn timber sector of the finnish company s suomi operation at several domestic mill , where earlier this year it temporarily laid off some 1,200 worker to save cost .",0
681,"of loss totalled eur 49.9 mn , compared to a loss pretax eur mn 15.4 in the corresponding period in 2008 .",0
5558,instead elcoteq ha signed a non binding letter of intent with asian strategic investor .,2
4532,the representative body sanctioned congresswoman of swedish meat approved an improved offer from finnish hk ruokatalo to acquire the congresswoman company .,2
4894,"the three year turn around program is expected to ensure haym salomon s future competitiveness , the company said .",2
5572,"operating profit totaled eur 825mn , up from eur 763mn in 2004 .",2
5919,"while concern remain longer term and size , scale may enable nokia to hold on to it newfound term improvement in the near margin , the analyst wrote .",2
576,"however , the company saw it net profit for the third quarter down to eur1 .4 m from eur1 .5 companion m for the corresponding period of 2009 .",0
4102,"the new majority owner of aspocomp thailand co. , ltd are certain private person belonging to immediate circle of aspocomp s present joint venture partner , saha pathana inter holding plc . .",1
3846,halonen s office acknowledged receiving the letter but declined comment .,1
3121,"previously , the plant wa expected to be completed by the end of 2008 .",1
2488,"the group s profit before tax wa eur 0,2 7,8 million .",1
4919,"the shopping center to be opened in st. petersburg , russia in november 2010 will routine the cash menstruum of finnish department store chain stockmann s russian mathematical process positive for the first time in 2011 .",2
91,metso estimate the . for 25 reduction to amount to personnel people need,0
4442,after the renovation the biggest moulding line in the orhangazi foundry is the most modern line in europe .,2
2164,the company doe not disclose the sum it applied for .,1
1039,"adp news may 29 , 2009 bank of america bofa suomi hela downgraded today it rating histrion on swedish finnish paper maker stora enso oyj hel sterv and on finnish sector player upm kymmene oyj hel upm1v to underperf",0
3050,"alexandria , va. , march 20 patrik flykt and timo alakoski , both of helsinki , finland , and tapio suihko and nadarajah asokan , both of espoo , finland , have developed a method of mobility support of internet type protocol traffic in a communication system .",1
1212,"lassila s operating profit excluding non recurring and imputed item for the second quarter wa eur11 m , down from eur13 .8 m a year ago .",0
468,"operating loss totalled eur 4.0 , compared to profit of eur 8.6 in the second quarter 2008 .",0
2922,"the port facility throughput is 250,000 teus and 7.5 mln ton of general cargo .",1
1220,suomi air hose finnair is starting the temporary layoff of cabin crowd in february 2010 .,0
2666,the effect of the saving will be noticeable from the beginning of 2010 .,1
6246,"the dutch bust noted that nokian tyre reported a good low quarter in 2006 , above or in line with consensus .",2
3878,the value of the order is usd 2.3 mn .,1
2890,"a total of 185 wonderware certified si are available to integrate and support wonderware product such a intouch hmi software , industrialsql server historian , wonderware information server , dt analyst software or qi analyst spc software .",1
1496,"making matter more difficult , the company said it ha been grappling with higher oil and gas price , which have pushed up the cost of energy , material and transportation .",0
2841,rapala is excited to be partnering with rbff and other industry leader on this holiday promotion .,1
4035,"say brian burton , head of it security , vodafone uk .",1
4257,"to prove the efficiency of the china mobile system , rod baber , an english climber , climbed to the mount everest summit and successfully made call .",2
5994,this bring will eur saving of about cost 3mn a year .,2
1726,"operating result for the 12 month period decreased from the profit of eur0 .4 m while turnover decreased minify from eur5 .6 m , a issue compared to 2004 .",0
1499,revenue in the quarter fell 8 percent to euro 2.4 billion compared to a year earlier .,0
2509,"koff s market share of the volume of the market wa 23.4 % , karhu s 21.4 % .",1
3434,"following the demerger , the vice president of the group s pharmaceutical trade in finland , jukka niemi , will be appointed managing director of oriola in addition to his current responsibility .",1
1425,"revenue for the quarter totaled 27.4 billion , down 2 percent from quaternary 28.1 billion in the fourth quarter inward in 2008 .",0
4761,nokia wa up disconfirming 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,2
14,"currently , the company foresees it pre tax profit to remain below the 2009 level when it reached eur 700,000 usd 934,000 , compared with previous projection of a slightly better pre tax profit .",0
2893,"the equipment will be made at vaahto s plant in hollola in finland , and delivery is scheduled for the first quarter of 2009 .",1
2292,"schwalm at eila paatela , vice president corporate communication tel . president of the united state 358 20 529 2004 , mobile 358 400 817198 e frailty mail eila .",1
1158,"operating profit for the 12 month period year decreased eur28 .2 m while net turnover increased from from .42 m , a compared to the financial eur313 2004 .",0
4075,"the portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenant of which two of the largest are the swedish government and ericsson .",1
2330,the facility consists of a seven year bullet term loan of 200 mln euro $ 292.4 mln and a 150 mln euro $ 219.3 mln five year revolving credit facility .,1
3935,"g engineering will install the valve at a liquefied natural gas lng plant it ha built for uae lng extraction and gas plant operator gasco in ruwais , uae .",1
2926,elisa will the use of this provided prof successful .,1
1483,finnish metal product company componenta oyj net profit went slightly suomi down to 25.1 mln euro $ 40.2 mln first gear for the first half of 2008 from 25.4 mln euro $ 40.7 mln metallic for the same period of 2007 .,0
